                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.6164,                 2.3218,                 1.6542,                0.28081,                0.19262,                0.16091,                 0.0885,                 1.7321,                 2.4682,                 1.8084,              0.0023947,              0.0023947,              0.0023947
                    118,                 1.6145,                 2.3233,                 1.6552,                0.28101,                0.19256,                0.16104,                0.08861,                 1.7318,                 2.4676,                 1.8081,              0.0023291,              0.0023291,              0.0023291
                    119,                 1.6131,                 2.3107,                 1.6502,                0.28172,                0.19267,                0.16148,                0.08862,                 1.7315,                 2.4674,                  1.808,              0.0022636,              0.0022636,              0.0022636
                    120,                 1.6128,                 2.3234,                 1.6505,                0.28232,                0.19287,                0.16146,                0.08859,                 1.7316,                 2.4674,                 1.8076,               0.002198,               0.002198,               0.002198
                    121,                 1.6092,                  2.326,                 1.6476,                0.28367,                0.19224,                0.16171,                0.08875,                 1.7314,                  2.467,                 1.8073,              0.0021325,              0.0021325,              0.0021325
                    122,                 1.6081,                 2.3117,                 1.6492,                0.28403,                0.19257,                0.16177,                0.08882,                 1.7311,                 2.4667,                  1.807,              0.0020669,              0.0020669,              0.0020669
                    123,                 1.6053,                  2.307,                 1.6516,                0.28541,                 0.1917,                0.16174,                0.08882,                 1.7311,                 2.4657,                 1.8067,              0.0020013,              0.0020013,              0.0020013
                    124,                 1.6127,                 2.3113,                 1.6499,                0.28473,                0.19245,                0.16193,                0.08887,                 1.7311,                  2.466,                 1.8066,              0.0019358,              0.0019358,              0.0019358
                    125,                 1.6127,                 2.3067,                 1.6479,                0.28389,                 0.1933,                0.16207,                  0.089,                 1.7311,                 2.4662,                 1.8064,              0.0018702,              0.0018702,              0.0018702
                    126,                 1.6062,                 2.2964,                 1.6486,                0.28564,                0.19277,                0.16229,                0.08899,                 1.7309,                 2.4655,                 1.8061,              0.0018046,              0.0018046,              0.0018046
                    127,                 1.6062,                 2.2985,                  1.648,                0.28675,                0.19302,                0.16234,                0.08902,                 1.7308,                 2.4652,                  1.806,              0.0017391,              0.0017391,              0.0017391
                    128,                 1.6081,                 2.2976,                 1.6494,                0.28791,                0.19218,                0.16248,                 0.0892,                 1.7306,                  2.465,                 1.8056,              0.0016735,              0.0016735,              0.0016735
                    129,                 1.6001,                  2.291,                 1.6427,                0.28769,                 0.1921,                0.16249,                0.08929,                 1.7309,                 2.4649,                 1.8056,              0.0016079,              0.0016079,              0.0016079
                    130,                 1.6073,                 2.2903,                 1.6465,                0.28689,                0.19293,                0.16257,                0.08931,                 1.7306,                 2.4646,                 1.8053,              0.0015424,              0.0015424,              0.0015424
                    131,                 1.6037,                 2.2782,                 1.6404,                0.28592,                0.19374,                0.16267,                0.08932,                 1.7305,                 2.4639,                 1.8052,              0.0014768,              0.0014768,              0.0014768
                    132,                 1.6029,                  2.288,                 1.6488,                0.28627,                0.19345,                0.16279,                0.08948,                 1.7305,                 2.4644,                 1.8051,              0.0014113,              0.0014113,              0.0014113
                    133,                 1.6029,                 2.2766,                 1.6392,                0.28784,                0.19288,                0.16275,                0.08952,                 1.7304,                  2.464,                  1.805,              0.0013457,              0.0013457,              0.0013457
                    134,                 1.6041,                 2.2795,                 1.6405,                0.28847,                0.19283,                 0.1629,                0.08952,                 1.7303,                 2.4638,                 1.8048,              0.0012801,              0.0012801,              0.0012801
                    135,                 1.5983,                 2.2675,                 1.6396,                0.28711,                 0.1932,                0.16299,                0.08965,                 1.7304,                 2.4637,                 1.8047,              0.0012146,              0.0012146,              0.0012146
                    136,                 1.5973,                 2.2746,                 1.6362,                0.28884,                0.19264,                 0.1632,                 0.0897,                 1.7304,                 2.4634,                 1.8046,               0.001149,               0.001149,               0.001149
                    137,                 1.5905,                 2.2664,                 1.6324,                0.28746,                0.19293,                 0.1631,                0.08963,                 1.7302,                 2.4631,                 1.8044,              0.0010834,              0.0010834,              0.0010834
                    138,                 1.5972,                 2.2647,                 1.6366,                0.28811,                0.19304,                 0.1634,                0.08971,                 1.7303,                 2.4631,                 1.8042,              0.0010179,              0.0010179,              0.0010179
                    139,                 1.5908,                 2.2607,                 1.6368,                0.28795,                0.19338,                0.16337,                0.08974,                 1.7301,                 2.4625,                 1.8038,             0.00095232,             0.00095232,             0.00095232
                    140,                 1.5897,                 2.2508,                 1.6343,                0.28999,                0.19215,                0.16368,                0.08986,                 1.7301,                 2.4622,                 1.8038,             0.00088675,             0.00088675,             0.00088675
                    141,                 1.6548,                 2.2418,                 1.6985,                0.28959,                0.19202,                0.16351,                0.08996,                 1.7296,                 2.4618,                 1.8034,             0.00082119,             0.00082119,             0.00082119
